Re = 1100,Re = 1400,Re = 1700,Re = 2000
7.5481048483701,10.9358940942087,15.8442128245705,22.9555149188239
0.407861200012342,0.632113744130743,0.979666086175629,1.51831161608814
117.696981155191,91.0952165560099,76.7551251284657,66.5505892869775
55.9118575208598,52.540812226626,49.9751070894055,47.924064389172
53.2306106059202,49.8473656155314,47.2804710154091,45.233761320116
52.4806223688493,49.0503134344928,46.4522491173361,44.3836442312974
50.9658550326198,47.5863419584251,45.0290932082001,42.9945125694891
48.7612922338401,45.5407804148722,43.1032259532934,41.1634712989064
46.7603888161785,43.730820313073,41.4349958717174,39.6062058819067
43.5165024061878,40.7179557781129,38.5962181777887,36.9054596315053
40.6736727434754,38.1552788590047,36.2415251122839,35.713616323131
40.5113779278917,38.2809094497905,36.5794186219954,34.2166901954953
24.1121823081932,25.0042845406839,24.8512150420448,24.6185331355062
39.1193520149066,37.1212752716658,35.5870583994946,34.3517002512914
