234,390,461.2,626,815,1014,1162,1250
0.043084067,0.065281014,0.09378025,0.129224816,0.154698796,0.199236864,0.225942161,0.257447993
0.055746518,0.07296018,0.092896686,0.119651584,0.153826515,0.204134505,0.2309594,0.249206475
0.037430999,0.073553842,0.096911223,0.127725136,0.161413842,0.196905389,0.234821793,0.241034654
0.045420528,0.070598345,0.094529386,0.125533845,0.156646384,0.200092253,0.230574451,0.249229707
0.00017762,0.000257069,0.000357143,0.000471698,0.000613497,0.000769231,0.000877193,0.000943396
0.000125859,0.000215834,0.000341518,0.000466795,0.000606816,0.000778491,0.000866057,0.000958812
