234,390,461.2,626,815,1014,1162,1250
0.046642194,0.068861035,0.100292907,0.131439854,0.161037029,0.2104462,0.232559999,0.250781361
0.039694242,0.076242022,0.10156524,0.126382412,0.167473513,0.203922374,0.225774949,0.251481056
0.03784156,0.071583188,0.103763195,0.133930087,0.15600342,0.209332713,0.234168583,0.252857202
0.041392665,0.072228748,0.101873781,0.130584118,0.161504654,0.207900429,0.23083451,0.25170654
0.00017762,0.000257069,0.000357143,0.000471698,0.000613497,0.000769231,0.000877193,0.000943396
0.000122207,0.00022648,0.000347085,0.000481531,0.00064282,0.000754005,0.00085423,0.000982207
